video_id,video_path,split,exercise_type,quality_label,has_knees_forward,has_knees_inward,knees_forward_segments,knees_inward_segments,annotated_error_segments,frame_count,fps,width,height,duration_seconds
33919_1,videos_squat/33919_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,102,30.0,480,480,3.4
33921_1,videos_squat/33921_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,122,30.0,480,600,4.066666666666666
33924_4,videos_squat/33924_4.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,71,30.0,480,480,2.3666666666666667
33933_2,videos_squat/33933_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,78,30.0,480,600,2.6
33934_3,videos_squat/33934_3.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,98,30.0,480,600,3.2666666666666666
33937_8,videos_squat/33937_8.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,153,30.0,480,480,5.1
33938_1,videos_squat/33938_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,120,30.0,480,600,4.0
33941_1,videos_squat/33941_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,480,2.533333333333333
33943_1,videos_squat/33943_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,108,30.0,480,600,3.6
33944_1,videos_squat/33944_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,93,30.0,480,600,3.1
33947_3,videos_squat/33947_3.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,93,30.0,480,600,3.1
33948_1,videos_squat/33948_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,130,30.0,480,600,4.333333333333333
33950_2,videos_squat/33950_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,66,30.0,480,600,2.2
33957_5,videos_squat/33957_5.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,88,30.0,480,270,2.933333333333333
33959_1,videos_squat/33959_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,100,30.0,480,600,3.3333333333333335
33961_2,videos_squat/33961_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,181,30.0,480,600,6.033333333333333
33966_2,videos_squat/33966_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,480,2.6666666666666665
36015_1,videos_squat/36015_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,87,30.0,480,600,2.9
36021_1,videos_squat/36021_1.mp4,train,squat,knees_forward,True,False,"[[3.03, 5.24]]",[],1,174,30.0,480,480,5.8
36025_1,videos_squat/36025_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,88,30.0,480,480,2.933333333333333
36035_2,videos_squat/36035_2.mp4,val,squat,knees_forward,True,False,"[[2.75, 3.72]]",[],1,120,30.0,480,600,4.0
36037_2,videos_squat/36037_2.mp4,train,squat,knees_forward,True,False,"[[0.86, 2.08]]",[],1,83,30.0,480,600,2.7666666666666666
36041_6,videos_squat/36041_6.mp4,test,squat,knees_forward,True,False,"[[0.89, 1.87], [0.63, 1.83]]",[],2,72,30.0,480,480,2.4
36043_3,videos_squat/36043_3.mp4,val,squat,no_annotated_error,False,False,[],[],0,72,30.0,480,480,2.4
36046_4,videos_squat/36046_4.mp4,train,squat,knees_forward,True,False,"[[0.89, 2.02]]",[],1,74,30.0,480,480,2.466666666666667
36049_2,videos_squat/36049_2.mp4,val,squat,knees_forward,True,False,"[[4.57, 6.82]]",[],1,244,30.0,480,480,8.133333333333333
36058_3,videos_squat/36058_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,163,30.0,480,480,5.433333333333334
36077_1,videos_squat/36077_1.mp4,test,squat,knees_forward,True,False,"[[1.33, 2.68]]",[],1,98,30.0,480,270,3.2666666666666666
36081_3,videos_squat/36081_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,155,30.0,480,600,5.166666666666667
36083_1,videos_squat/36083_1.mp4,train,squat,knees_forward,True,False,"[[1.64, 3.05]]",[],1,98,30.0,480,480,3.2666666666666666
36085_1,videos_squat/36085_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,280,30.0,480,480,9.333333333333334
36088_1,videos_squat/36088_1.mp4,train,squat,knees_forward,True,False,"[[1.2, 3.22]]",[],1,110,30.0,480,480,3.6666666666666665
36091_2,videos_squat/36091_2.mp4,train,squat,knees_forward,True,False,"[[1.08, 2.93]]",[],1,98,30.0,480,480,3.2666666666666666
36092_3,videos_squat/36092_3.mp4,train,squat,knees_forward,True,False,"[[0.81, 3.78]]",[],1,139,30.0,480,480,4.633333333333334
36093_1,videos_squat/36093_1.mp4,val,squat,knees_forward,True,False,"[[1.22, 4.96]]",[],1,166,30.0,480,480,5.533333333333333
36107_1,videos_squat/36107_1.mp4,train,squat,knees_forward,True,False,"[[0.86, 1.84]]",[],1,92,30.0,480,600,3.066666666666667
36110_8,videos_squat/36110_8.mp4,train,squat,no_annotated_error,False,False,[],[],0,69,30.0,480,270,2.3
36113_1,videos_squat/36113_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,117,30.0,480,480,3.9
36124_1,videos_squat/36124_1.mp4,train,squat,knees_forward,True,False,"[[3.27, 5.54]]",[],1,249,30.0,480,480,8.3
36129_2,videos_squat/36129_2.mp4,train,squat,knees_forward,True,False,"[[0.91, 2.23], [0.91, 1.77]]",[],2,85,30.0,480,600,2.8333333333333335
36131_1,videos_squat/36131_1.mp4,train,squat,knees_forward,True,False,"[[0.43, 1.72]]",[],1,76,30.0,480,480,2.533333333333333
36133_2,videos_squat/36133_2.mp4,train,squat,knees_forward,True,False,"[[1.92, 2.96]]",[],1,118,30.0,480,480,3.933333333333333
36138_3,videos_squat/36138_3.mp4,val,squat,knees_forward,True,False,"[[2.28, 3.9], [0.8, 1.8]]",[],2,135,30.0,480,480,4.5
36143_1,videos_squat/36143_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.87, 7.69]]","[[3.12, 4.96]]",2,247,30.0,480,600,8.233333333333333
36145_1,videos_squat/36145_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,102,30.0,480,480,3.4
36150_1,videos_squat/36150_1.mp4,train,squat,knees_forward,True,False,"[[3.0, 4.74]]",[],1,148,30.0,480,600,4.933333333333334
36154_3,videos_squat/36154_3.mp4,train,squat,knees_forward,True,False,"[[0.58, 2.28]]",[],1,118,30.0,480,480,3.933333333333333
36155_3,videos_squat/36155_3.mp4,train,squat,knees_forward,True,False,"[[0.69, 2.73]]",[],1,93,30.0,480,480,3.1
36158_2,videos_squat/36158_2.mp4,train,squat,knees_forward,True,False,"[[0.56, 2.65]]",[],1,91,30.0,480,480,3.033333333333333
36165_1,videos_squat/36165_1.mp4,train,squat,knees_forward,True,False,"[[0.56, 1.86]]",[],1,84,30.0,480,600,2.8
36166_1,videos_squat/36166_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,146,30.0,480,480,4.866666666666666
36170_1,videos_squat/36170_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.0, 4.85]]","[[1.77, 3.88], [1.7, 3.33]]",3,154,30.0,480,480,5.133333333333334
36186_3,videos_squat/36186_3.mp4,train,squat,knees_forward,True,False,"[[1.02, 2.38]]",[],1,104,30.0,480,600,3.466666666666667
36190_2,videos_squat/36190_2.mp4,train,squat,knees_forward,True,False,"[[1.14, 2.56]]",[],1,112,30.0,480,480,3.7333333333333334
36206_2,videos_squat/36206_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,194,30.0,480,480,6.466666666666667
36212_3,videos_squat/36212_3.mp4,val,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,480,2.8
36221_1,videos_squat/36221_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,91,30.0,480,270,3.033333333333333
36222_1,videos_squat/36222_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,133,30.0,480,480,4.433333333333334
36224_1,videos_squat/36224_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,480,2.8
36233_1,videos_squat/36233_1.mp4,test,squat,knees_forward,True,False,"[[3.95, 6.27]]",[],1,306,30.0,480,600,10.2
36236_2,videos_squat/36236_2.mp4,test,squat,no_annotated_error,False,False,[],[],0,87,30.0,480,600,2.9
36238_5,videos_squat/36238_5.mp4,train,squat,knees_forward,True,False,"[[2.02, 3.43]]",[],1,113,30.0,480,600,3.7666666666666666
36240_1,videos_squat/36240_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[3.89, 5.58]]","[[3.54, 5.18]]",2,174,30.0,480,480,5.8
36243_3,videos_squat/36243_3.mp4,val,squat,knees_forward,True,False,"[[0.75, 2.02]]",[],1,74,30.0,480,600,2.466666666666667
36249_1,videos_squat/36249_1.mp4,train,squat,knees_forward,True,False,"[[0.9, 1.58], [3.22, 4.34]]",[],2,141,30.0,480,480,4.7
36254_3,videos_squat/36254_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,74,30.0,480,600,2.466666666666667
36257_1,videos_squat/36257_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.11, 2.98]]","[[1.56, 2.86]]",2,95,30.0,480,600,3.1666666666666665
36258_1,videos_squat/36258_1.mp4,train,squat,knees_forward,True,False,"[[0.77, 2.34]]",[],1,94,30.0,480,480,3.1333333333333333
36261_1,videos_squat/36261_1.mp4,train,squat,knees_forward,True,False,"[[0.69, 5.56]]",[],1,206,30.0,480,600,6.866666666666666
36264_2,videos_squat/36264_2.mp4,train,squat,knees_forward,True,False,"[[0.85, 2.09], [0.65, 1.44]]",[],2,100,30.0,480,600,3.3333333333333335
36267_1,videos_squat/36267_1.mp4,train,squat,knees_forward,True,False,"[[2.4, 3.61]]",[],1,119,30.0,480,480,3.966666666666667
36269_1,videos_squat/36269_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.71, 2.24]]","[[1.7, 2.87]]",2,115,30.0,480,480,3.8333333333333335
36271_3,videos_squat/36271_3.mp4,train,squat,knees_forward,True,False,"[[0.63, 2.08]]",[],1,128,30.0,480,600,4.266666666666667
36275_2,videos_squat/36275_2.mp4,test,squat,no_annotated_error,False,False,[],[],0,244,30.0,480,480,8.133333333333333
36276_4,videos_squat/36276_4.mp4,test,squat,knees_forward,True,False,"[[1.19, 2.6]]",[],1,102,30.0,480,600,3.4
36288_3,videos_squat/36288_3.mp4,test,squat,multiple_annotated_errors,True,True,"[[1.77, 2.28]]","[[1.27, 1.93]]",2,84,30.0,480,480,2.8
36289_4,videos_squat/36289_4.mp4,train,squat,knees_forward,True,False,"[[1.33, 2.87]]",[],1,107,30.0,480,270,3.566666666666667
36292_2,videos_squat/36292_2.mp4,train,squat,knees_forward,True,False,"[[0.66, 2.46]]",[],1,83,30.0,480,480,2.7666666666666666
36295_1,videos_squat/36295_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,270,2.8
36308_2,videos_squat/36308_2.mp4,train,squat,knees_forward,True,False,"[[2.17, 3.29]]",[],1,105,30.0,480,252,3.5
36309_3,videos_squat/36309_3.mp4,train,squat,knees_forward,True,False,"[[1.05, 2.49]]",[],1,120,30.0,480,600,4.0
36318_5,videos_squat/36318_5.mp4,train,squat,no_annotated_error,False,False,[],[],0,34,30.0,480,270,1.1333333333333333
36324_1,videos_squat/36324_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,171,30.0,480,480,5.7
36325_1,videos_squat/36325_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.4, 2.68], [0.77, 1.99], [2.53, 3.14]]","[[1.65, 2.92], [1.72, 2.96]]",5,102,30.0,480,480,3.4
36329_2,videos_squat/36329_2.mp4,train,squat,knees_forward,True,False,"[[0.99, 3.39]]",[],1,115,30.0,480,600,3.8333333333333335
36345_3,videos_squat/36345_3.mp4,val,squat,knees_forward,True,False,"[[0.51, 2.48]]",[],1,85,30.0,480,480,2.8333333333333335
36350_4,videos_squat/36350_4.mp4,test,squat,knees_forward,True,False,"[[0.58, 1.57]]",[],1,66,30.0,480,600,2.2
36351_11,videos_squat/36351_11.mp4,val,squat,multiple_annotated_errors,True,True,"[[0.55, 1.24]]","[[1.04, 1.44]]",2,63,30.0,480,270,2.1
36354_2,videos_squat/36354_2.mp4,train,squat,knees_forward,True,False,"[[0.86, 2.26]]",[],1,92,30.0,480,480,3.066666666666667
36358_1,videos_squat/36358_1.mp4,train,squat,knees_forward,True,False,"[[3.36, 5.31], [3.37, 6.48]]",[],2,201,30.0,480,600,6.7
36359_3,videos_squat/36359_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,69,30.0,480,270,2.3
36360_2,videos_squat/36360_2.mp4,val,squat,knees_forward,True,False,"[[3.7, 4.66]]",[],1,148,30.0,480,480,4.933333333333334
36362_6,videos_squat/36362_6.mp4,train,squat,knees_forward,True,False,"[[0.55, 1.63]]",[],1,68,30.0,480,600,2.2666666666666666
36365_3,videos_squat/36365_3.mp4,val,squat,knees_forward,True,False,"[[0.53, 2.94]]",[],1,98,30.0,480,600,3.2666666666666666
36371_2,videos_squat/36371_2.mp4,train,squat,knees_forward,True,False,"[[1.64, 5.08]]",[],1,161,30.0,480,480,5.366666666666666
36373_1,videos_squat/36373_1.mp4,train,squat,knees_forward,True,False,"[[1.39, 3.02]]",[],1,149,30.0,480,480,4.966666666666667
36375_1,videos_squat/36375_1.mp4,val,squat,knees_forward,True,False,"[[0.86, 3.59]]",[],1,120,30.0,480,600,4.0
36389_4,videos_squat/36389_4.mp4,train,squat,knees_forward,True,False,"[[0.77, 2.21]]",[],1,91,30.0,480,480,3.033333333333333
36399_1,videos_squat/36399_1.mp4,train,squat,knees_forward,True,False,"[[0.74, 1.78], [0.46, 1.4]]",[],2,78,30.0,480,600,2.6
36408_2,videos_squat/36408_2.mp4,train,squat,knees_forward,True,False,"[[0.44, 2.09]]",[],1,114,30.0,480,270,3.8
36431_1,videos_squat/36431_1.mp4,train,squat,knees_forward,True,False,"[[5.96, 10.43]]",[],1,374,30.0,480,480,12.466666666666667
36434_2,videos_squat/36434_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,93,30.0,480,600,3.1
36449_2,videos_squat/36449_2.mp4,train,squat,knees_forward,True,False,"[[2.16, 3.51], [1.63, 3.65]]",[],2,168,30.0,480,480,5.6
36450_1,videos_squat/36450_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,63,30.0,480,480,2.1
36453_3,videos_squat/36453_3.mp4,train,squat,knees_forward,True,False,"[[0.62, 1.42]]",[],1,72,30.0,480,600,2.4
36464_2,videos_squat/36464_2.mp4,test,squat,multiple_annotated_errors,True,True,"[[0.65, 1.84]]","[[1.59, 2.68], [1.57, 2.64]]",3,92,30.0,480,480,3.066666666666667
36471_2,videos_squat/36471_2.mp4,test,squat,knees_forward,True,False,"[[0.9, 3.45]]",[],1,115,30.0,480,480,3.8333333333333335
36474_2,videos_squat/36474_2.mp4,train,squat,knees_forward,True,False,"[[1.1, 2.77]]",[],1,94,30.0,480,600,3.1333333333333333
36475_5,videos_squat/36475_5.mp4,train,squat,no_annotated_error,False,False,[],[],0,102,30.0,480,480,3.4
36477_2,videos_squat/36477_2.mp4,train,squat,knees_forward,True,False,"[[1.44, 2.07], [0.49, 1.27]]",[],2,70,30.0,480,600,2.3333333333333335
36478_7,videos_squat/36478_7.mp4,train,squat,knees_forward,True,False,"[[0.56, 1.7]]",[],1,64,30.0,480,480,2.1333333333333333
36493_2,videos_squat/36493_2.mp4,test,squat,knees_forward,True,False,"[[1.01, 1.9]]",[],1,75,30.0,480,600,2.5
36497_2,videos_squat/36497_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,86,30.0,480,480,2.8666666666666667
36499_1,videos_squat/36499_1.mp4,train,squat,knees_forward,True,False,"[[2.94, 3.74]]",[],1,120,30.0,480,600,4.0
36501_1,videos_squat/36501_1.mp4,train,squat,knees_forward,True,False,"[[2.39, 3.34]]",[],1,110,30.0,480,270,3.6666666666666665
36502_2,videos_squat/36502_2.mp4,train,squat,knees_forward,True,False,"[[1.07, 3.33], [0.81, 2.38]]",[],2,116,30.0,480,480,3.8666666666666667
36504_1,videos_squat/36504_1.mp4,train,squat,knees_forward,True,False,"[[1.49, 2.85]]",[],1,95,30.0,480,600,3.1666666666666665
36506_1,videos_squat/36506_1.mp4,train,squat,knees_forward,True,False,"[[1.08, 2.23]]",[],1,92,30.0,480,600,3.066666666666667
36511_1,videos_squat/36511_1.mp4,train,squat,knees_forward,True,False,"[[0.73, 2.07]]",[],1,86,30.0,480,480,2.8666666666666667
36533_5,videos_squat/36533_5.mp4,test,squat,multiple_annotated_errors,True,True,"[[0.74, 1.89]]","[[1.04, 1.45]]",2,72,30.0,480,480,2.4
36534_5,videos_squat/36534_5.mp4,test,squat,knees_forward,True,False,"[[0.68, 1.86]]",[],1,77,30.0,480,600,2.566666666666667
36544_1,videos_squat/36544_1.mp4,train,squat,knees_forward,True,False,"[[1.25, 3.76]]",[],1,117,30.0,480,480,3.9
36548_3,videos_squat/36548_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.82, 2.52]]","[[1.79, 2.56]]",2,100,30.0,480,600,3.3333333333333335
36552_1,videos_squat/36552_1.mp4,val,squat,knees_forward,True,False,"[[3.21, 4.17]]",[],1,145,30.0,480,480,4.833333333333333
36563_2,videos_squat/36563_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,206,30.0,480,480,6.866666666666666
36584_1,videos_squat/36584_1.mp4,train,squat,knees_forward,True,False,"[[1.27, 2.6]]",[],1,90,30.0,480,480,3.0
36585_1,videos_squat/36585_1.mp4,test,squat,knees_forward,True,False,"[[0.66, 4.51]]",[],1,149,30.0,480,480,4.966666666666667
36586_1,videos_squat/36586_1.mp4,train,squat,knees_forward,True,False,"[[0.37, 2.32], [0.11, 1.67], [1.82, 2.28]]",[],3,72,30.0,480,600,2.4
36598_10,videos_squat/36598_10.mp4,train,squat,knees_forward,True,False,"[[0.72, 1.82]]",[],1,62,30.0,480,480,2.066666666666667
36599_2,videos_squat/36599_2.mp4,val,squat,knees_forward,True,False,"[[0.59, 2.1]]",[],1,78,30.0,480,600,2.6
36602_4,videos_squat/36602_4.mp4,train,squat,knees_forward,True,False,"[[0.97, 3.62]]",[],1,131,30.0,480,480,4.366666666666666
36613_2,videos_squat/36613_2.mp4,train,squat,knees_forward,True,False,"[[0.76, 2.38]]",[],1,98,30.0,480,480,3.2666666666666666
36614_10,videos_squat/36614_10.mp4,train,squat,knees_forward,True,False,"[[2.71, 4.29]]",[],1,147,30.0,480,480,4.9
36627_3,videos_squat/36627_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,82,30.0,480,480,2.7333333333333334
36638_1,videos_squat/36638_1.mp4,test,squat,knees_forward,True,False,"[[2.37, 3.96]]",[],1,135,30.0,480,480,4.5
36640_1,videos_squat/36640_1.mp4,train,squat,knees_forward,True,False,"[[1.17, 3.07]]",[],1,140,30.0,480,480,4.666666666666667
36644_6,videos_squat/36644_6.mp4,val,squat,knees_forward,True,False,"[[0.35, 1.37]]",[],1,63,30.0,480,480,2.1
36653_2,videos_squat/36653_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,115,30.0,480,480,3.8333333333333335
36654_1,videos_squat/36654_1.mp4,val,squat,knees_forward,True,False,"[[1.37, 3.78]]",[],1,158,30.0,480,480,5.266666666666667
36663_1,videos_squat/36663_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[2.83, 7.11]]","[[5.15, 7.0], [5.35, 7.12]]",3,223,30.0,480,480,7.433333333333334
36667_1,videos_squat/36667_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,112,30.0,480,600,3.7333333333333334
36669_2,videos_squat/36669_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,99,30.0,480,480,3.3
36672_1,videos_squat/36672_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,82,30.0,480,480,2.7333333333333334
36679_5,videos_squat/36679_5.mp4,train,squat,knees_inward,False,True,[],"[[2.94, 4.05]]",1,202,30.0,480,404,6.733333333333333
36680_12,videos_squat/36680_12.mp4,test,squat,knees_forward,True,False,"[[1.12, 3.6], [2.9, 3.83]]",[],2,128,30.0,480,270,4.266666666666667
36687_3,videos_squat/36687_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,61,30.0,480,600,2.033333333333333
36706_4,videos_squat/36706_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,600,2.533333333333333
36709_1,videos_squat/36709_1.mp4,val,squat,knees_forward,True,False,"[[3.9, 5.65]]",[],1,171,30.0,480,600,5.7
36718_4,videos_squat/36718_4.mp4,train,squat,knees_forward,True,False,"[[0.83, 2.07]]",[],1,84,30.0,480,480,2.8
36730_1,videos_squat/36730_1.mp4,train,squat,knees_forward,True,False,"[[2.34, 3.62]]",[],1,156,30.0,480,600,5.2
36731_1,videos_squat/36731_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[3.36, 6.63]]","[[4.46, 6.34]]",2,262,30.0,480,480,8.733333333333333
36732_3,videos_squat/36732_3.mp4,test,squat,knees_forward,True,False,"[[0.68, 2.97]]",[],1,97,30.0,480,270,3.2333333333333334
36738_3,videos_squat/36738_3.mp4,train,squat,knees_forward,True,False,"[[2.63, 3.85]]",[],1,137,30.0,480,480,4.566666666666666
36740_1,videos_squat/36740_1.mp4,train,squat,knees_forward,True,False,"[[0.83, 2.47]]",[],1,87,30.0,480,600,2.9
36745_2,videos_squat/36745_2.mp4,train,squat,knees_forward,True,False,"[[2.35, 6.0]]",[],1,222,30.0,480,480,7.4
36746_1,videos_squat/36746_1.mp4,val,squat,knees_forward,True,False,"[[5.56, 9.86]]",[],1,304,30.0,480,480,10.133333333333333
36748_2,videos_squat/36748_2.mp4,train,squat,knees_forward,True,False,"[[1.04, 1.93]]",[],1,79,30.0,480,480,2.6333333333333333
36759_3,videos_squat/36759_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.06, 3.81]]","[[1.61, 3.17], [1.59, 2.99]]",3,117,30.0,480,600,3.9
36761_2,videos_squat/36761_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,89,30.0,480,270,2.966666666666667
36769_1,videos_squat/36769_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,88,30.0,480,600,2.933333333333333
36772_6,videos_squat/36772_6.mp4,train,squat,knees_forward,True,False,"[[0.35, 1.24]]",[],1,50,30.0,480,600,1.6666666666666667
36777_4,videos_squat/36777_4.mp4,val,squat,knees_forward,True,False,"[[1.13, 3.2]]",[],1,105,30.0,480,480,3.5
36784_1,videos_squat/36784_1.mp4,train,squat,knees_forward,True,False,"[[4.07, 7.12]]",[],1,287,30.0,480,480,9.566666666666666
36788_2,videos_squat/36788_2.mp4,train,squat,knees_forward,True,False,"[[0.51, 3.26]]",[],1,105,30.0,480,480,3.5
36796_1,videos_squat/36796_1.mp4,train,squat,knees_forward,True,False,"[[3.11, 4.26]]",[],1,133,30.0,480,480,4.433333333333334
36808_1,videos_squat/36808_1.mp4,train,squat,knees_forward,True,False,"[[0.67, 1.78]]",[],1,77,30.0,480,480,2.566666666666667
36809_2,videos_squat/36809_2.mp4,test,squat,knees_forward,True,False,"[[1.2, 3.2]]",[],1,103,30.0,480,600,3.433333333333333
36810_1,videos_squat/36810_1.mp4,train,squat,knees_forward,True,False,"[[0.91, 2.15]]",[],1,82,30.0,480,600,2.7333333333333334
